70
70,33,27,59






1




27



33,27



33


70
67



27

27

38,67,27
79
49


87














70



67





67



94
79

15,44,52





65,27
86,15,65
77
70,37,27,88,21




1

27













