72

32



84
61
59,22

8


61









72

76,5

80
66
36
73,61

31



32,75,8
36

25


6



84,14,85









61


32

97,40,72
72



84
36
8
87,71


38,20,19,99,14




26






97,61













32,8

