


85





42
72


72


3






39





91

72







30

9,98
72,19



36,66,95




42

72

42


88

41,39
3

85

15
41
46













46
46


51,18
3,85

19




72






