
16




15



48




89,72,50,28,16
61
72,94,19,51,24



20
20






5,91,79
62

98








11





16

15

62












62
20



16



93
79



93
89,43,75,73,60,96,40,3



79



30


15,16


20,68



15

16
